2026-03-11 08:39:30.509 | INFO  | CID:N/A | [InspectoresDAO-DB2] Query ejecutada: SELECT TRIM(OPICED) AS OPICED, TRIM(OPINO2) AS OPINO2, TRIM(OPIES1) AS OPIES1, TRIM(OPITIP) AS OPITIP FROM DGACDAT.OPIAR2 WHERE 1 = 1 AND UPPER(TRIM(COALESCE(OPIES1, ''))) = ? AND OPITIP IN (?) ORDER BY OPINO2
2026-03-11 08:39:30.527 | INFO  | CID:N/A | [InspectoresDAO-DB2] Filtros aplicados => soloActivos=True, tipos=OPS
2026-03-11 08:39:30.540 | INFO  | CID:N/A | [InspectoresDAO-DB2] Registros obtenidos desde DB2: 19
2026-03-11 08:39:30.544 | INFO  | CID:N/A | [InspectoresDAO-DB2] Ejemplo[0] => Cedula=0201377850, Nombre=ALEGRIA CHICO SANTIAGO REMIGIO, Estado=AC, Tipo=OPS
2026-03-11 08:39:30.546 | INFO  | CID:N/A | [InspectoresDAO-DB2] Ejemplo[1] => Cedula=1709061814, Nombre=AVILA ZARATE EDISON JAVIER, Estado=AC, Tipo=OPS
2026-03-11 08:39:30.548 | INFO  | CID:N/A | [InspectoresDAO-DB2] Ejemplo[2] => Cedula=1703863520, Nombre=BARRERA BARRENO LUIS GONZALO, Estado=AC, Tipo=OPS
2026-03-11 08:39:30.551 | INFO  | CID:N/A | [InspectoresDAO-DB2] Ejemplo[3] => Cedula=1709565459, Nombre=CATOTA TORRES LUIS WILKIR, Estado=AC, Tipo=OPS
2026-03-11 08:39:30.553 | INFO  | CID:N/A | [InspectoresDAO-DB2] Ejemplo[4] => Cedula=1720253846, Nombre=CHUSIN VILLALBA CARLOS ARTURO, Estado=AC, Tipo=OPS
2026-03-11 08:39:30.555 | INFO  | CID:N/A | [InspectoresDAO-PG] Inicio consulta espejo inspectores
2026-03-11 08:39:30.556 | INFO  | CID:N/A | [InspectoresDAO-PG] Tabla espejo: public.aocr_tbinspectores
2026-03-11 08:39:30.556 | WARN  | CID:N/A | [InspectoresDAO-PG] No existe la tabla espejo aocr_tbinspectores.
2026-03-11 08:39:30.556 | WARN  | CID:N/A | [InspectoresDAO-PG] Espejo no disponible (tabla inexistente). Flujo usa DB2 directo.
2026-03-11 08:39:30.556 | INFO  | CID:N/A | [InspeccionesController] Origen inspectores=DB2, TipoFiltro=OPS, InspectoresRecibidos=19
2026-03-11 08:39:30.556 | INFO  | CID:N/A | [InspeccionesController] ViewModel cargado correctamente. SolicitudId=155, ViewBagInspectores=19
2026-03-11 08:39:31.376 | INFO  | CID:N/A | [InspeccionesController] Inicio endpoint AJAX inspectores. Usuario=USU_ADMIN, Rol=Administrador,Tecnico,Inspector,JefaturaTecnica, TipoInspector=OPS
2026-03-11 08:39:31.379 | INFO  | CID:N/A | [InspectoresDAO-DB2] Inicio consulta inspectores
2026-03-11 08:39:31.382 | INFO  | CID:N/A | [InspectoresDAO-DB2] Origen=DB2, Tabla=DGACDAT.OPIAR2
2026-03-11 08:39:31.385 | INFO  | CID:N/A | [InspectoresDAO-DB2] ConnectionString(sanitizada)=Driver={iSeries Access ODBC Driver};system=190.152.8.185;database=DGACDAT;defaultcollection=DGACDAT;uid=****;pwd=****;connection timeout=30;query timeout=60
2026-03-11 08:39:31.392 | INFO  | CID:N/A | [InspectoresDAO-DB2] Parametros => estado=AC (fallback: sin estado), tipo=OPS
2026-03-11 08:39:31.397 | INFO  | CID:N/A | [InspectoresDAO-DB2] Conexion DB2 abierta OK
